id,sender_id,date,text,etiket
30860,-1001174252940.0,2024-12-05 09:10:07+00:00,sondakika heyet tahrir el şam htş örgütün kendisini fesh edeceği iddia ediliyor,Tarafsız
106470,-1001201138291.0,2024-11-27 12:48:56+00:00,ingiliz polisi 6 pkklıyı londrada gözaltına aldı ayrıntılarhttpsanlatilaninotesicomtr202411271090889552html takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
9057,-1001869363265.0,2024-11-30 12:50:06+00:00,adanada bir kadın nişanlanan eski sevgilisini öldürüp intihar etti,Olumsuz
73059,6725166597.0,2024-09-23 12:58:27+00:00,merhaba her hangi kafede nargileci arayan varmı,Tarafsız
9233,-1001869363265.0,2024-12-06 14:56:08+00:00,burhan can terzi galatasaray sermaye artırıma gittiğini açıkladı yakın zamanda bankalar birliği anlaşmasından çıkılmasını bekliyorum galatasarayda leo rezidansta önemli gelişmeler yaşandı son satışlardan 17 milyar tllik yani yaklaşık 50 milyon euroluk gelir bekleniyor sermaye artırımıyla da birlikte galatasarayda büyük bir ekonomik hareketlilik var,Tarafsız
30061,-1001174252940.0,2024-11-17 10:57:48+00:00,istanbul bağcılarda bir polis aracına el yapımı patlayıcı ve molotoflu saldırı düzenlendi,Olumsuz
7017,-1002495078419.0,2024-11-30 16:32:29+00:00,maarat numanda bir rus operasyon odası muhaliflerce ele geçirildi,Tarafsız
106617,-1001201138291.0,2024-11-28 19:40:11+00:00,ukraynalı komutanlar askerleri kandırarak kurska sürdü ukraynalı esir asker vasiliy maşiko ukrayna ordu komutanlarının üçüncü savunma hattındaki birliklerin rotasyonu adı altında ukraynalı taarruz birliklerini kursk bölgesindeki cepheye gönderdiğini bildirdi detaylarhttpsanlatilaninotesicomtr20241128ukraynaliesiraskeranlattiukraynalilarkurskbolgesindeolulerinitahliyeetmiyorvegommuyor1090946206html takip edin sputnik türkiyehttpstmetr_sputnik,Tarafsız
104343,-1001201138291.0,2024-11-07 15:10:26+00:00,rusya savunma bakanlığından yapılan açıklamada ukraynadaki özel askeri harekata katılan bukm2 uçaksavar füze sisteminin mürettebatının rus ordusunun krasnoarmeysk istikametindeki mevzilerine doğru uçan düşmanın hava aracını tespit edip güdümlü füzeyle hedef aldığı belirtildi takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
105325,-1001201138291.0,2024-11-17 15:08:02+00:00,serhat sarısözenle gündem dışı 17 kasım 2024 tarihli ikinci bölümün yayın kaydı,Olumsuz
107028,-1001201138291.0,2024-12-04 05:01:51+00:00,masterchef türkiyede korkutan bayılma anı hastane sonrası ilk açıklama geldi beyza huri aydına ne oldu haberin detayları httpsanlatilaninotesicomtr202412041091138886html takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
6878,-1002495078419.0,2024-11-30 13:10:58+00:00,gazeteci levent gültekin halepi almıyorsun akılsız kardeşim irak kürdistanından sonra suriye kürdistanını kurduruyorlar sana,Olumsuz
8725,-1001869363265.0,2024-11-23 18:07:50+00:00,kayyum atanan tunceli belediyesinin dem partili eş başkanı birsen orhan hakkında gözaltı kararı verildi,Tarafsız
7176,1056974974.0,2024-11-30 22:49:51+00:00,tanıdık geldi,Tarafsız
6073,-1002495078419.0,2024-11-27 23:24:48+00:00,suriye rejimi subayı ali muhammed şenaa muhaliflerin halep batısına düzenlediği saldırıda öldürüldü,Olumsuz
72721,1069827089.0,2024-09-20 09:03:40+00:00,girişte bulunan cihazlardan önce şifre alman gerekiyor formu doldurup yolluyorsun sonra şifren öğrenci mail adresine geliyor kitap alma bölümüne öğrenci kartını okutup gelen şifreni yazıyorsun kitabı taratıp alıyorsun,Olumsuz
8877,-1002495078419.0,2024-12-06 15:33:36+00:00,diyarbakırın bağlar ilçesinde 3 gün önce evlerinden çıktıktan sonra haber alınmayan 14 yaşındaki edanur güler için ve esenyurtta kaybolduğu belirtilen 14 yaşındaki sıla için arama çalışması başlatıldı,Tarafsız
105015,-1001201138291.0,2024-11-14 05:00:36+00:00,rus asker ukraynalıların saldırılarına karşı 3 hafta tek başına çatıştı teslim olmalarını söyledim httpsanlatilaninotesicomtr20240530kirimda8atacmsfuzesiimhaedildi1084336189html haberin detaylarıhttpsanlatilaninotesicomtr20241114rusaskerukraynalilarinsaldirilarinakarsi3haftatekbasinacatistiteslimolmalarinisoyledim1090372217html takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
8294,6397815662.0,2024-12-03 19:32:37+00:00,ölümünü parça parça istiyen,Olumsuz
30385,-1001174252940.0,2024-11-24 13:20:28+00:00,suriyeli katil zanlısı ahmad el avvad ürenin çantasında para gördüğünü ve almak istediğini kadın direnince de mutfaktan aldığı bıçakla boğazını kestiğini itiraf etti zanlı tutuklandı,Olumsuz
7540,7886920441.0,2024-12-01 20:58:13+00:00,savaş yapmıyor ki alan temizliği yapıyorlar sadece millet de bunu yiyor,Tarafsız
104347,-1001201138291.0,2024-11-07 16:00:51+00:00,israil medyası lübnandan yapılan füze saldırısı sonucu karyutta çok sayıda ölü ve yaralı olduğunu bildiriyor saldırının sonuçları sosyal ağlarda böyle görüntülendi takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
30064,-1001174252940.0,2024-11-17 12:02:32+00:00,edirnede özel bir klinikte diş hekimliği yapan 42 yaşındaki yunanistan uyruklu doktor 16 yaşındaki genç kız çocuğuna cinsel istismarda bulunduğu gerekçesiyle tutuklandı,Olumsuz
7993,6325644385.0,2024-12-03 12:03:07+00:00,hakaret olursa çıkarım geri,Olumsuz
8767,1059922665.0,2024-12-06 06:38:29+00:00,no text,Tarafsız
7181,-1002495078419.0,2024-11-30 23:07:23+00:00,darada bulunan khirbet ghazala kasabasının köprüsünde konuşlanan hava kuvvetleri istihbarat kontrol noktası mensuplarının çoğu yerel grupların düzenlediği saldırı sonucu öldürüldü,Olumsuz
74717,7405082069.0,2024-10-14 07:48:53+00:00,yan yana gelmeyelim cüce hissederim,Tarafsız
106724,-1001201138291.0,2024-11-29 17:20:10+00:00,suriye hava kuvvetlerine ait uçaklar halep vilayetinin kuzeyinde terörist oluşumlarla birlikte tel rıfata saldırmaya giden militanların zırhlı araç konvoyuna saldırı düzenledi sputnike ulaşan görüntülerde bir zırhlı araç konvoyunun imha edildiği görülüyor takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
30905,-1001174252940.0,2024-12-05 23:04:54+00:00,sondakika okullardaki serbest kıyafet uygulaması kaldırıldı,Tarafsız
7900,7369388278.0,2024-12-03 08:25:53+00:00,no text,Tarafsız
6187,-1002495078419.0,2024-11-28 11:41:44+00:00,muhalifler tarafından kontrol altına alındıktan sonra halepin batı kırsalındaki urem elkübra kasabasının içinden görüntüler,Tarafsız
7613,1029760839.0,2024-12-02 10:23:16+00:00,özgürce dedikleride teröristleri savunmaları zaten makarnacı dediklerinde anlıyorsun pkk yı savunduklarını,Olumsuz
6536,6988670388.0,2024-11-29 15:38:19+00:00,suriye iç savaşı çıktığında türkiye destek vermediğinde kimseyi asmadılar,Olumsuz
29947,-1001174252940.0,2024-11-14 19:09:45+00:00,eşini kemerle boğarak öldüren katil hakan bayrak bir anlık sinirle öldürdüm bir daha böyle bir durumla karşı karşıya kalsam öldürmezdim,Olumsuz
8857,-1002495078419.0,2024-12-06 14:19:09+00:00,sondakika suriyenin başkenti şamda patlamalar yaşanıyor,Olumsuz
6284,-1002495078419.0,2024-11-28 19:55:51+00:00,tuğgeneral hişam haşim el hakim halep kentinde bir yürüyüş sırasında hedef alındıktan sonra öldürüldü,Olumsuz
73659,6518654248.0,2024-10-01 15:27:32+00:00,hahahhahah,Tarafsız
30791,-1001174252940.0,2024-12-03 17:26:23+00:00,sondakika güney kore halkı meclisin önünde toplanmaya başladı,Tarafsız
5905,609517172.0,2024-11-27 13:08:02+00:00,hey there and welcome to haberanti grup how are you,Tarafsız
75030,6109580849.0,2024-11-01 20:07:28+00:00,iyi geceler dostum olmayan arkadaş,Tarafsız
104765,-1001201138291.0,2024-11-12 05:32:07+00:00,tarihin antik çağ hastalığı iskorbüt geri döndü nasıl korunacağız kimler iskorbüt riski altında haberin detayları httpsanlatilaninotesicomtr202411121090284323html takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
105447,-1001201138291.0,2024-11-18 18:20:47+00:00,rus dışişleri rusyaya yapılacak uzun menzilli füze saldırıları çatışmanın özünü kökten değiştirecek rusya dışişleri bakanlığı sözcüsü mariya zaharova ukraynanın rusya topraklarına saldırmak için batı yapımı uzun menzilli füzeler kullanmasının abd ve uydularının rusyaya karşı çatışmalara doğrudan dahil olacağı için çatışmanın özünü kökten değiştireceğini belirtti __kievin topraklarımıza saldırmak için uzun menzilli füzeleri kullanması abd ve uydularının rusyaya karşı çatışmalara doğrudan katıldığı ve aynı zamanda çatışmanın özünde ve niteliğinde kökten bir değişiklik anlamına gelecek bu durumda rusyanın yanıtı doğru orantılı ve hissedilebilir olacak__ ayrıntılarhttpsanlatilaninotesicomtr20241118rusdisislerirusyayayapilacakuzunmenzillifuzesaldirilaricatismaninozunukoktendegistirecek1090530268html takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
5743,6144255865.0,2024-11-26 12:29:36+00:00,siz yaptınız maşallah türk bulamıyoruz sokakta,Tarafsız
103986,-1001201138291.0,2024-11-05 08:05:27+00:00,10 yıldır gazlı içecek içen birinin vücudundaki akıl almaz değişimler doktorlar sigaradan bile zararlı diyerek uyardı haberin detaylarıhttpsanlatilaninotesicomtr202411051090038366html takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
104963,-1001201138291.0,2024-11-13 13:38:56+00:00,yeri ve zamanı programında türkiyedeki çocuk yoksulluğunun görünmeyen yüzüne değinen güçlü özgan 2022 yılının ocak ayından bugüne kadar 70 çocuk ev içi yangınlarda hayatını kaybetti haberin detaylarıhttpsanlatilaninotesicomtr202411131090331704html,Tarafsız
106737,-1001201138291.0,2024-11-30 06:49:32+00:00,trump yüzde 25 gümrük vergisi tehditinde bulunmuştu kanada başbakanı trudeau yaptırımları engellemek için abdye gitti ayrıntılarhttpsanlatilaninotesicomtr202411301091001843html,Olumsuz
30144,-1001174252940.0,2024-11-18 22:44:02+00:00,israilde başkent tel aviv yakınlarındaki ramat gan ve beni brak bölgelerine lübnandan düzenlenen füze saldırısında biri ağır 5 kişi yaralandı,Olumsuz
8635,-1002495078419.0,2024-12-05 12:44:11+00:00,sondakika esad rejimi güçleri sivillerin hayatını korumak amacıyla hama kentinden çekildiklerini duyurdu,Tarafsız
7791,1375762684.0,2024-12-02 16:48:34+00:00,no text,Tarafsız
105140,-1001201138291.0,2024-11-15 05:53:17+00:00,oxford üniversitesinde hintli öğrenciler üniversitenin terör destekçilerini davet etmesi nedeniyle protesto gösterisi düzenledi oxford üniversitesi perşembe günü bu meclis bağımsız bir keşmir devletine inanıyor konulu bir etkinliğe iki tartışmalı konuşmacı davet etti her iki konuşmacı da jammu ve keşmir kurtuluş cephesi jklf destekçisi hindistanda terör örgütü olarak kabul edilen jklfnin destekçileri 1984 yılında birminghamda hintli diplomat ravindra mhatreyi kaçırarak öldürmüştü jklf keşmirli hinduların toplu katliamlarından da sorumlu tutuluyor takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
7957,6465817817.0,2024-12-03 09:22:41+00:00,hakan fidan geleceğin cumhur başkanı olacak birde kürt kendisi ama demciler hak hukuktan bahsediyor kimi zikcen kimi mikcen belli değil,Olumsuz
107000,-1001201138291.0,2024-12-03 16:10:26+00:00,güney korede sıkıyönetim ilanı ile ilgili bilinenler yonhap haber ajansının bildirdiği üzere güney kore devlet başkanı yoon suk yeol olağanüstü hal ilan edildiğini duyurdu bu önlemin kuzey kore destekçilerine karşı mücadele ile ilgili olduğu belirtildi sıkıyönetim kararının nedeni muhalefetin bazı savcıları görevden alma girişimi ve hükümetin bütçe teklifini reddetmesi oldu güney kore savunma bakanlığı kilit komutanlar toplantısı düzenledi iktidardaki halkın gücü partisi lideri han donghoon ülkede sıkıyönetim uygulanmasını kınadı sıkıyönetim ilanının ardından parlamento binasına girişler kapatıldı güney korede siyasi partilerin ve ulusal meclisin faaliyetleri yasaklandı güney kore dışişleri bakanı cho taeyul üstü düzey bürokratları toplanmak üzere çağırdı muhalefetteki toburo demokratik partisi lideri güney kore devlet başkanının sıkıyönetim kararının anayasaya aykırı olduğunu açıkladı güney kore kara kuvvetleri komutanı park ansu sıkıyönetim uygulanmasının ardından komutan olarak atandı takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
30497,-1001174252940.0,2024-11-27 08:22:59+00:00,milli savunma bakanı yaşar güler teğmenlere yöneltilen suç kılıç çatmak değil kasıtlı organize disiplinsizliktir askeri hiyerarşi için bu kabul edilemez,Tarafsız
105627,-1001201138291.0,2024-11-20 10:10:02+00:00,sputnik şu anda şiddetli çatışmaların yaşandığı donetsk halk cumhuriyetinin dhc kurahovo kentinden görüntülere ulaştı havadan yapılan çekimde kentteki yıkım görülürken çok katlı binaların büyük bölümünün ayakta olduğu anlaşılıyor sputnike görüntüleri ulaştıran kaynağın aktardığına göre ukrayna ordusunun mevziler kurduğu az ve tek katlı yapıların bulunduğu bölgede daha fazla yıkım meydana geldi takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
107189,-1001201138291.0,2024-12-05 15:20:04+00:00,htş terör örgütünden firar eden militan anlattı kiev suriyedeki teröristlere iha eğitimi veriyor __rusyada terör örgütü olarak kabul edilmiş ve yasaklanmış durumda__ ayrıntılarhttpsanlatilaninotesicomtr202412051091199060html takip edin sputnik türkiyehttpstmetr_sputnik,Tarafsız
107278,-1001201138291.0,2024-12-06 15:20:14+00:00,kontrolü rus ordusu tarafından ele geçirilen donetsk halk cumhuriyetindeki novodmitrovka yerleşim yerinin sakini sputnike yaptığı açıklamada ukrayna askerlerinin düzenlediği saldırılarda hayatta kalabilmek için 35 gün boyunca bodrumda yaşamak zorunda kaldıklarını anlattı takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
8535,-1001869363265.0,2024-11-21 16:54:53+00:00,kemal kılıçdaroğlu adalet bakanı yılmaz tunçun siyasetçilerimiz için ibret vesikasıdır hakaret ede ede maalesef siyasi hayatının sonuna kadar gelmiş sözleri için eğer yüreğin yetiyorsa yarın mahkemeye gel efendine söyleyeceklerimi dinle,Olumsuz
104535,-1001201138291.0,2024-11-09 08:30:59+00:00,israil durmak bilmiyor gece boyunca gazze lübnan ve suriyeye düzinelerce hava saldırısı düzenledi ayrıntılarhttpsanlatilaninotesicomtr202411091090208829html,Olumsuz
8953,-1001869363265.0,2024-11-28 19:58:56+00:00,maç sonuçlari beşiktaş 13 m tel aviv az alkmaar 11 galatasaray,Tarafsız
105395,-1001201138291.0,2024-11-18 11:05:06+00:00,serhat ayanla yeni şeyler rehberi programını internet sitemizden dinleyebilir veya telegram üzerinden izleyebilirsiniz internet sitemizhttpssputniknewscomtrbroadcastslive telegram canlı yayınıhttpstmetr_sputniklivestream,Tarafsız
30422,-1001174252940.0,2024-11-25 10:06:54+00:00,diyanet işleri başkanı erbaş kadına yönelik şiddete karşı toplumda farkındalık oluşturmak amacıyla ilan edilen bugün de ne yazık ki başta filistin olmak üzere nice mazlum coğrafyalarda kadınlar soykırımlara zulümlere maruz kalmaya devam ediyor,Olumsuz
30705,-1001174252940.0,2024-12-01 20:52:23+00:00,hollanda 15 ve 16 yüzyılda cadı oldukları gerekçesiyle yakılarak öldürülen kadınları anmak amacıyla bir ulusal cadılar anıtı dikme kararı aldı,Olumsuz
8718,609517172.0,2024-12-05 19:49:55+00:00,hey there istanbul and welcome to haberanti grup how are you,Tarafsız
105699,-1001201138291.0,2024-11-20 23:40:10+00:00,fransa dışişleri bakanlığı lavrov ve macronun g20 zirvesinde el sıkışması yankı uyandırdı haberin detaylarıhttpsanlatilaninotesicomtr202411211090629500html takip edin sputnik türkiyehttpstmetr_sputnik,Tarafsız
30216,-1001174252940.0,2024-11-20 19:42:35+00:00,izmirde gözaltı işlemi sırasında silahlı saldırıya uğrayan 3 polis memuru yaralandı polislerden 2sinin durumunun ağır olduğu bildirildi,Olumsuz
5876,-1002495078419.0,2024-11-27 08:08:10+00:00,ankara ayaşta annesi nuriye snin yataktan düştüğünü iddia ederek yardım istediği 3 yaşındaki elif ikra s hastanede hayatını kaybetti vücudunda darp izlerine rastlanan çocuğun annesi tutuklandı,Tarafsız
103970,-1001201138291.0,2024-11-05 06:36:19+00:00,rus askerler kursk bölgesinde ukraynalıların sızdığı yollarından birini kapattı rusya savunma bakanlığı kursk bölgesinde ukrayna ordusunun sızdığı yollardan birinin mayın bariyeri ile kapatıldığı belirtti rusya savunma bakanlığından yapılan açıklamada tula istihbaratçıkarma birliği askerlerinin kursk bölgesi gluşkovsk ilçesinin novıy put yerleşimi yakınında rusyaukrayna sınırına çıktığı bildirildi ukraynalı militanların düzenli olarak rusya topraklarına sızmak için kullandığı bu yere daha önce bir dizi engel yapıldığı anımsatılan açıklamada engeller arasındaki geçide yerleşen düşmanın rus askerler tarafından etkisiz hale getirildiği ifade edildi rus askerlerin ukraynalı militanlara ait pozisyonunu incelerken bir mayın bariyeri tespit ederek bunu yolu kapatmak için kullandığı ve söz konusu bölgede devlet sınırını yeniden oluşturduğu kaydedildi takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
5691,-1002495078419.0,2024-11-25 16:43:34+00:00,cumhurbaşkanı erdoğan devletin içinde hatası kusuru ihmali yanlışı olan kim varsa gereği yapılacak kimsenin gözünün yaşına bakılmayacak,Tarafsız
30853,-1001174252940.0,2024-12-04 22:23:49+00:00,gürcistan parlamentosu önünde tansiyon düşmüyor 22 gözaltı gürcistanda hükümetin avrupa birliğine ab katılım müzakerelerini 2028 yılına kadar durdurma kararı nedeniyle başkent tiflisteki parlamento binası önünde 6 günde devam eden protestolarda 22 gösterici gözaltına alındı,Tarafsız
6800,7792893024.0,2024-11-30 11:47:28+00:00,bu haritayı nereden bulabilirim admin,Tarafsız
104665,-1001201138291.0,2024-11-11 06:07:40+00:00,güçlü özganla yeri ve zamanı programını internet sitemizden dinleyebilir veya telegram üzerinden izleyebilirsiniz internet sitemizhttpssputniknewscomtrbroadcastslive telegram canlı yayınıhttpstmetr_sputniklivestream,Tarafsız
30017,-1001174252940.0,2024-11-16 13:36:29+00:00,israil ordusu lübnanın başkenti beyrutun güneyindeki bazı binalara saldırı gerçekleştirdi,Olumsuz
106217,-1001201138291.0,2024-11-25 17:20:43+00:00,25 kasım pazartesi akşamı rusya türkiye ve dünya gündeminde öne çıkan haberler kursk valisi smirnov bölgenin sınıra yakın kısımlarında ukrayna ordusunun 4 güdümlü hava bombasının düşürüldüğünü bildirdi rusya dışişleri bakan yardımcısı ryabkov abdnin asyaya orta ve kısa menzilli füzeler konuşlandırması halinde rusyanın aynı olasılığı gözden geçireceği uyarısında bulundu alman ntv televizyonu almanya sosyal demokrat partisi yönetiminin scholzu şansölye adayı göstermeye oybirliğiyle karar verdiğini bildirdi cnn televizyonunun haberine göre netanyahu hizbullahla olası bir ateşkes anlaşmasına ön onay verdi muhalefet ve sırp ilerleme partisi liderliğindeki iktidar koalisyonundan milletvekilleri parlamentoda kavga çıkardı parlamento 2025 bütçe taslağını görüşecekti türkiyeafrika ilişkileri afrika ile ticaret hacmi son 20 yılda 7 kat arttı takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
8549,-1001869363265.0,2024-11-21 18:47:55+00:00,sondakika türk silahli kuvvetleri topçu birlikleri menbic batısındaki arima hattında bulunan pkk hedeflerini vuruyor,Olumsuz
105265,-1001201138291.0,2024-11-16 06:29:53+00:00,rusya bölgelerinde gece 34 ukrayna ihası imha edildi httpsanlatilaninotesicomtr20240530kirimda8atacmsfuzesiimhaedildi1084336189html haberin detaylarıhttpsanlatilaninotesicomtr20241116rusyabolgelerindegece34ukraynaihasiimhaedildi1090466416html takip edin sputnik türkiyehttpstmetr_sputnik,Tarafsız
9109,-1001869363265.0,2024-12-03 14:51:11+00:00,ibbnin üsküdar kadıköy ve maltepeyi birbirine bağlayacak 21 kilometrelik yeni tramvay hattı için onay verildi birgün,Tarafsız
75688,1189742593.0,2024-11-26 19:10:37+00:00,teşekkürler,Tarafsız
9046,6810732600.0,2024-12-06 17:35:33+00:00,göremedm,Tarafsız
9053,6810732600.0,2024-12-06 17:45:22+00:00,bulmuşlar işin kolayını,Tarafsız
105780,-1001201138291.0,2024-11-21 12:30:01+00:00,sırbistanda tren istasyonunda 15 kişiyi öldüren kazayla ilgili eski inşaat bakanı vesic de gözaltına alındı sırbistanda bir tren istasyonunun çatısının çökmesi üzerine açılan soruşturmada 11 kişi gözaltına alındı 15 kişinin ölümüne yol açan kazanın ardından istifa eden inşaat ulaşım ve altyapı bakanı goran vesicin de gözaltına alınanlar arasında olduğu bildirildi haberin detaylarıhttpsanlatilaninotesicomtr202411211090653019html,Olumsuz
105328,-1001201138291.0,2024-11-17 18:33:43+00:00,israilden lübnana saldırı israil ordusu bir kez daha beyrutun merkezine saldırdı gelen bilgilere göre başkentin en işlek caddelerinden mar eliastaki bir bina ile yakınındaki aracın hedef alındığı saldırıda yaralılar var takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
8283,-1001869363265.0,2024-11-18 06:53:17+00:00,gazeteci barış terkoğlu istanbul anadolu cumhuriyet başsavcılığının genç teğmen hakkında ifade özgürlüğü olarak kabul ettiği tweet fotoğrafının altına yazılanlardan bir tanesi teğmen ebru eroğluna yeter artık dedirtti bunu insan smez bile o kadar çirkin bir kemalist kaşar ama kemalist olduğu için tecavüz edebilirim buna genç bir kadın olarak savcılığa şikayet etti istanbul anadolu cumhuriyet savcılığı bu paylaşımda bir suç görmedi geçen 21 ekimde kovuşturmaya yer yok kararı verdi ebrunun fotoğrafının altına yazılan bu küfrü ebrunun adını yazmamış sonuçta diyerek ifade hürriyeti saydı,Olumsuz
106357,-1001201138291.0,2024-11-26 18:38:59+00:00,kursktaki mahkeme ingiliz paralı askerin tutuklanmasına hükmetti haberin detaylarıhttpsanlatilaninotesicomtr20241126kursktakimahkemeingilizparaliaskerintutuklanmasinahukmetti1090859477html takip edin sputnik türkiyehttpstmetr_sputnik,Tarafsız
6318,1377925116.0,2024-11-28 20:32:02+00:00,kürtler suriye de yeni bir şehir savaşının eşiğine gelmiş durumda,Olumsuz
104746,-1001201138291.0,2024-11-11 17:10:06+00:00,çinin zhuhai kentinde bir aracın yayalara çarptığı olay yerinden görüntüler sosyal medya kullanıcıları tarafından paylaşılıyor alınan son bilgilere göre olayda 20den fazla kişi yaralandı dikkat şiddet içeren görüntü takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
105468,-1001201138291.0,2024-11-19 04:07:30+00:00,görevimiz gerçekten tehlike küçük bir robot fazla mesai yapmayın diyerek örgütlediği diğer robotları kaçırarak iş bıraktırdı haberin detayları httpsanlatilaninotesicomtr202411191090535974html takip edin sputnik türkiyehttpstmetr_sputnik,Tarafsız
103900,-1001201138291.0,2024-11-04 12:00:22+00:00,erdal kaplanserenle ekonomi panorama programını internet sitemizden dinleyebilir veya telegram üzerinden izleyebilirsiniz internet sitemizhttpssputniknewscomtrbroadcastslive telegram canlı yayınıhttpstmetr_sputniklivestream,Tarafsız
30629,-1001174252940.0,2024-11-30 11:13:19+00:00,mauro icardi boşanma davasında psikolojik değerlendirme için buenos aireste mahkemeye çıktı,Tarafsız
7538,1143871129.0,2024-12-01 20:56:38+00:00,rusya esad a destek veriyor abd ypg ye abi koskoca iki devlete karşı nasıl bir galibiyetten söz edebiliyoruz ki,Tarafsız
8382,1026450025.0,2024-12-04 06:26:25+00:00,hadi canım sende malafat girmeden nasıl oluyormuş o iş,Tarafsız
104198,-1001201138291.0,2024-11-06 12:50:19+00:00,ceyda karanla eksen saat 1605te radyo sputnikte radyo sputnik artık türkiyenin 7 bölgesinde 7 gün 24 saat yayında,Tarafsız
30193,-1001174252940.0,2024-11-20 12:25:52+00:00,israil ordusu gazze şeridinin kuzeyindeki çatışmalarda kfir tugayından bir asker öldürüldü,Olumsuz
7433,6397815662.0,2024-12-01 20:14:13+00:00,olayın bakanlarla ne alakası var kocaman bir yalan olan bakanlarmı sizden fazla maaş alanlarmı villada viski yudumluyablardanmı bahsedion başta varoş mahalleden kurtul knk sonra onları savun,Olumsuz
8983,6465817817.0,2024-12-06 17:16:48+00:00,kimse beğenmemiş yaptığın yorumu niye yalan söyledin az once,Olumsuz
8318,6397815662.0,2024-12-03 19:54:43+00:00,nereye,Tarafsız
8406,-1001869363265.0,2024-11-20 11:01:57+00:00,selahattin demirtaş cezaevinde olduğum sürece sizinle kürt sorununu konuşmam,Olumsuz
104243,-1001201138291.0,2024-11-06 22:29:03+00:00,ab liderleri budapeşte zirvesinde abd ile seçim sonrası ilişkileri görüşecek haberin detaylarıhttpsanlatilaninotesicomtr20241107abliderleribudapestezirvesindeabdilesecimsonrasiiliskilerigorusecek1090116181html takip edin sputnik türkiyehttpstmetr_sputnik,Tarafsız
8358,7334097276.0,2024-12-03 23:08:26+00:00,azeri misin,Tarafsız
6486,-1002495078419.0,2024-11-29 12:30:38+00:00,muhalifler halepe girdi,Tarafsız
6395,1377925116.0,2024-11-28 20:49:28+00:00,iki tezimiz olmasın mı,Tarafsız
9166,-1001869363265.0,2024-12-04 15:23:51+00:00,spotify türkiyede 2024 yılında en çok dinlenen şarkı cıstak oldu 1 cıstak era7capone baturflex narco 2 lan zeynep bastık 3 doğuştan beri haklıyım tmm lvbel c5 4 sezen aksu lvbel c5 5 yakışıklı köfn simge salman tin 6 sen bilmezsin dedublüman 7 submariner akdo lvbel c5 8 yansıma derya uluğ asil gök 9 renklensin reynmen 10 dale don dale elmusto,Tarafsız
105516,-1001201138291.0,2024-11-19 10:13:32+00:00,izmirde çocuğunun boğazına bıçak dayayan zanlı tutuklandı haberin detayları httpsanlatilaninotesicomtr202411191090555932html takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
105914,-1001201138291.0,2024-11-22 11:34:24+00:00,uefa uluslar liginde mücadele edecek olan türkiye a milli takımın rakibi belli oldu haberin detayları httpsanlatilaninotesicomtr202411221090704575html takip edin sputnik türkiyehttpstmetr_sputnik,Tarafsız
5734,-1002495078419.0,2024-11-26 11:17:48+00:00,izmirde 2 yıl önce banyoda havlupana asılmış biçimde ölü bulunan 33 yaşındaki bir kadının birlikte yaşadığı erkek tarafından öldürüldüğü ve olayın intihar süsü verilerek gizlenmeye çalışıldığı ortaya çıktı,Olumsuz
8355,-1001869363265.0,2024-11-19 12:38:41+00:00,fifa trendyol 1 lig ekiplerinden pendikspora üç dönem transfer yasağı getirildiğini açıkladı t24,Tarafsız
72670,7420182859.0,2024-09-16 19:51:41+00:00,linkten giremedim mi,Tarafsız
9084,6465817817.0,2024-12-06 17:54:35+00:00,ziyaa,Tarafsız
104834,-1001201138291.0,2024-11-12 13:40:06+00:00,israil ordusu lübnanın başkenti beyrutun güneyine 12 hava saldırısı düzenledi lübnan resmi haber ajansı nna israil savaş uçaklarının hizbullahın kalesi olarak bilinen beyrutun güneyindeki dahiye bölgesine 12 hava saldırısı gerçekleştirdiğini belirtti saldırıların ardından hedef alınan çok sayıda bina yerle bir olurken başkent beyrutun güneyini dumanlar ve toz bulutu kapladı en şiddetli saldırının amerikan mahallesini hedef aldığı bildirildi takip edin sputnik türkiyehttpstmetr_sputnik,Olumsuz
104075,-1001201138291.0,2024-11-05 21:24:49+00:00,no text,Tarafsız
30374,-1001174252940.0,2024-11-24 11:18:36+00:00,rumeli hisarında balık tutan 2 arkadaş denize düşüp kayboldu arama çalışmaları devam ediyor,Tarafsız
